visType,framing,dataSize,truncationLevel,trendDirection,slope,id,index,training,rt,timestamp,qTrend,qSeverity,correct,firstX,lastX,x0,x1,x2
bottomgradbar,trend,2,0.5,-1,0.125,5c5378fa54f9d30001db1a73,25,,8882,Thu Mar 14 2019 14:43:41 GMT 0000 (WET),1,1,0,1,0.9375,1,0.9375,
bar,trend,3,0,1,0.25,5c5378fa54f9d30001db1a73,26,,5132,Thu Mar 14 2019 14:43:50 GMT 0000 (WET),1,3,1,0.55,0.716666667,0.55,0.644493587,0.716666667
bottomgradbar,trend,3,0,1,0.125,5c5378fa54f9d30001db1a73,27,,13949,Thu Mar 14 2019 14:44:06 GMT 0000 (WET),1,2,1,0.55,0.633333333,0.55,0.589752284,0.633333333
bottomgradbar,trend,2,0,-1,0.25,5c5378fa54f9d30001db1a73,28,,5114,Thu Mar 14 2019 14:44:13 GMT 0000 (WET),1,2,0,1,0.875,1,0.875,
bar,trend,2,0,-1,0.25,5c5378fa54f9d30001db1a73,29,,6865,Thu Mar 14 2019 14:44:24 GMT 0000 (WET),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0,1,0.25,5c5378fa54f9d30001db1a73,30,,7131,Thu Mar 14 2019 14:44:34 GMT 0000 (WET),1,3,1,0.55,0.716666667,0.55,0.614781763,0.716666667
brokenbar,trend,3,0.5,1,0.25,5c5378fa54f9d30001db1a73,31,,6965,Thu Mar 14 2019 14:44:44 GMT 0000 (WET),1,2,1,0.55,0.716666667,0.55,0.620788518,0.716666667
brokenbar,trend,3,0.5,1,0.125,5c5378fa54f9d30001db1a73,32,,6884,Thu Mar 14 2019 14:44:53 GMT 0000 (WET),1,1,1,0.55,0.633333333,0.55,0.590719765,0.633333333
bottomgradbar,trend,3,0.25,1,0.125,5c5378fa54f9d30001db1a73,33,,8068,Thu Mar 14 2019 14:45:04 GMT 0000 (WET),1,2,1,0.55,0.633333333,0.55,0.597522507,0.633333333
bottomgradbar,trend,2,0.5,1,0.25,5c5378fa54f9d30001db1a73,34,,8932,Thu Mar 14 2019 14:45:14 GMT 0000 (WET),1,2,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.5,-1,0.125,5c5378fa54f9d30001db1a73,35,,5366,Thu Mar 14 2019 14:45:22 GMT 0000 (WET),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.25,-1,0.25,5c5378fa54f9d30001db1a73,36,,8700,Thu Mar 14 2019 14:45:32 GMT 0000 (WET),-1,2,1,1,0.833333333,1,0.934694021,0.833333333
bar,trend,2,0,1,0.125,5c5378fa54f9d30001db1a73,37,,9349,Thu Mar 14 2019 14:45:45 GMT 0000 (WET),1,2,1,0.55,0.6125,0.55,0.6125,
bar,trend,2,0.25,1,0.25,5c5378fa54f9d30001db1a73,38,,6999,Thu Mar 14 2019 14:45:56 GMT 0000 (WET),-1,2,0,0.55,0.675,0.55,0.675,
bar,trend,3,0.5,1,0.25,5c5378fa54f9d30001db1a73,39,,7682,Thu Mar 14 2019 14:46:06 GMT 0000 (WET),1,2,1,0.55,0.716666667,0.55,0.650964484,0.716666667
brokenbar,trend,2,0,-1,0.125,5c5378fa54f9d30001db1a73,40,,11262,Thu Mar 14 2019 14:46:19 GMT 0000 (WET),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,2,0.25,-1,0.25,5c5378fa54f9d30001db1a73,41,,6952,Thu Mar 14 2019 14:46:28 GMT 0000 (WET),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0.25,-1,0.125,5c5378fa54f9d30001db1a73,42,,8282,Thu Mar 14 2019 14:46:38 GMT 0000 (WET),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,1,0.125,5c5378fa54f9d30001db1a73,43,,7399,Thu Mar 14 2019 14:46:47 GMT 0000 (WET),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,2,0.25,1,0.125,5c5378fa54f9d30001db1a73,44,,7548,Thu Mar 14 2019 14:46:57 GMT 0000 (WET),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,1,0.125,5c5a9cf377ed900001625bd7,1,1,16010,Thu Mar 14 2019 15:36:32 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.588103493,0.633333333
brokenbar,trend,2,0,-1,0.25,5c5a9cf377ed900001625bd7,2,1,6450,Thu Mar 14 2019 15:36:41 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.875,1,0.875,
bar,trend,3,0.5,1,0.125,5c5a9cf377ed900001625bd7,3,1,4560,Thu Mar 14 2019 15:36:47 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.590130281,0.633333333
bar,trend,2,0.5,1,0.25,5c5a9cf377ed900001625bd7,4,1,4464,Thu Mar 14 2019 15:36:54 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0,1,0.25,5c5a9cf377ed900001625bd7,5,1,4912,Thu Mar 14 2019 15:37:01 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0,-1,0.125,5c5a9cf377ed900001625bd7,6,1,3863,Thu Mar 14 2019 15:37:06 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.958459292,0.916666667
bottomgradbar,trend,3,0.5,-1,0.25,5c5a9cf377ed900001625bd7,7,1,3827,Thu Mar 14 2019 15:37:11 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.930460792,0.833333333
brokenbar,trend,2,0,1,0.125,5c5a9cf377ed900001625bd7,8,1,4182,Thu Mar 14 2019 15:37:16 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0.5,1,0.125,5c5a9cf377ed900001625bd7,9,,14757,Thu Mar 14 2019 15:37:32 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.633333333,0.55,0.59203085,0.633333333
bottomgradbar,trend,2,0.5,1,0.125,5c5a9cf377ed900001625bd7,10,,12517,Thu Mar 14 2019 15:37:46 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0,-1,0.25,5c5a9cf377ed900001625bd7,11,,4816,Thu Mar 14 2019 15:37:52 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.913033843,0.833333333
bar,trend,3,0,1,0.25,5c5a9cf377ed900001625bd7,12,,9056,Thu Mar 14 2019 15:38:02 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.716666667,0.55,0.645452807,0.716666667
bar,trend,2,0,-1,0.25,5c5a9cf377ed900001625bd7,13,,6033,Thu Mar 14 2019 15:38:10 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,-1,0.125,5c5a9cf377ed900001625bd7,14,,5809,Thu Mar 14 2019 15:38:16 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,-1,0.125,5c5a9cf377ed900001625bd7,15,,5887,Thu Mar 14 2019 15:38:23 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.960798454,0.916666667
brokenbar,trend,3,0.25,1,0.25,5c5a9cf377ed900001625bd7,16,,13058,Thu Mar 14 2019 15:38:37 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.716666667,0.55,0.616416301,0.716666667
bar,trend,2,0.5,1,0.125,5c5a9cf377ed900001625bd7,17,,6874,Thu Mar 14 2019 15:38:45 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.25,1,0.125,5c5a9cf377ed900001625bd7,18,,7408,Thu Mar 14 2019 15:38:54 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
brokenbar,trend,3,0,-1,0.25,5c5a9cf377ed900001625bd7,19,,4400,Thu Mar 14 2019 15:38:59 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.924732397,0.833333333
bar,trend,3,0.5,1,0.125,5c5a9cf377ed900001625bd7,20,,4756,Thu Mar 14 2019 15:39:05 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.590388598,0.633333333
bar,trend,2,0,1,0.125,5c5a9cf377ed900001625bd7,21,,6911,Thu Mar 14 2019 15:39:13 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.25,-1,0.125,5c5a9cf377ed900001625bd7,22,,8166,Thu Mar 14 2019 15:39:24 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.968168789,0.916666667
brokenbar,trend,3,0,-1,0.125,5c5a9cf377ed900001625bd7,23,,4056,Thu Mar 14 2019 15:39:29 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.958963161,0.916666667
bar,trend,3,0.25,-1,0.25,5c5a9cf377ed900001625bd7,24,,5640,Thu Mar 14 2019 15:39:36 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.930295467,0.833333333
bar,trend,3,0,1,0.125,5c5a9cf377ed900001625bd7,25,,4732,Thu Mar 14 2019 15:39:41 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,1,1,0.55,0.633333333,0.55,0.594935047,0.633333333
brokenbar,trend,3,0.25,-1,0.125,5c5a9cf377ed900001625bd7,26,,5280,Thu Mar 14 2019 15:39:48 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.916666667,1,0.960705699,0.916666667
brokenbar,trend,2,0,-1,0.25,5c5a9cf377ed900001625bd7,27,,12758,Thu Mar 14 2019 15:40:02 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bar,trend,2,0.5,-1,0.25,5c5a9cf377ed900001625bd7,28,,6401,Thu Mar 14 2019 15:40:09 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,4,1,1,0.875,1,0.875,
bar,trend,2,0.25,-1,0.125,5c5a9cf377ed900001625bd7,29,,5681,Thu Mar 14 2019 15:40:16 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0,-1,0.125,5c5a9cf377ed900001625bd7,30,,4196,Thu Mar 14 2019 15:40:22 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.5,-1,0.25,5c5a9cf377ed900001625bd7,31,,8329,Thu Mar 14 2019 15:40:31 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,3,1,1,0.875,1,0.875,
bar,trend,3,0.25,1,0.125,5c5a9cf377ed900001625bd7,32,,7211,Thu Mar 14 2019 15:40:39 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.633333333,0.55,0.583424958,0.633333333
brokenbar,trend,3,0.5,1,0.25,5c5a9cf377ed900001625bd7,33,,6402,Thu Mar 14 2019 15:40:47 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,3,1,0.55,0.716666667,0.55,0.644585116,0.716666667
bar,trend,3,0.5,-1,0.25,5c5a9cf377ed900001625bd7,34,,4672,Thu Mar 14 2019 15:40:53 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.907369415,0.833333333
brokenbar,trend,2,0.25,-1,0.125,5c5a9cf377ed900001625bd7,35,,9911,Thu Mar 14 2019 15:41:04 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.25,-1,0.25,5c5a9cf377ed900001625bd7,36,,4447,Thu Mar 14 2019 15:41:09 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.899565959,0.833333333
bottomgradbar,trend,2,0,1,0.25,5c5a9cf377ed900001625bd7,37,,4849,Thu Mar 14 2019 15:41:15 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0.5,1,0.25,5c5a9cf377ed900001625bd7,38,,4722,Thu Mar 14 2019 15:41:21 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,4,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0.5,-1,0.25,5c5a9cf377ed900001625bd7,39,,6403,Thu Mar 14 2019 15:41:28 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.833333333,1,0.915042169,0.833333333
bottomgradbar,trend,3,0.5,-1,0.125,5c5a9cf377ed900001625bd7,40,,6947,Thu Mar 14 2019 15:41:36 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.916666667,1,0.964833624,0.916666667
brokenbar,trend,2,0.5,-1,0.125,5c5a9cf377ed900001625bd7,41,,7901,Thu Mar 14 2019 15:41:45 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,-1,0.25,5c5a9cf377ed900001625bd7,42,,3969,Thu Mar 14 2019 15:41:50 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0.25,1,0.25,5c5a9cf377ed900001625bd7,43,,6338,Thu Mar 14 2019 15:41:58 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),1,2,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.25,-1,0.25,5c5a9cf377ed900001625bd7,44,,5546,Thu Mar 14 2019 15:42:05 GMT 0100 (czas &#347;rodkowoeuropejski standardowy),-1,2,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.5,1,0.25,5c71a0068e48570001f9cf56,1,1,13128,Thu Mar 14 2019 10:30:43 GMT-0400 (Eastern Daylight Time),1,4,1,0.55,0.716666667,0.55,0.630300115,0.716666667
bar,trend,2,0,-1,0.125,5c71a0068e48570001f9cf56,2,1,8243,Thu Mar 14 2019 10:30:54 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0,-1,0.125,5c71a0068e48570001f9cf56,3,1,5580,Thu Mar 14 2019 10:31:01 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.916666667,1,0.965743166,0.916666667
bar,trend,2,0.5,-1,0.25,5c71a0068e48570001f9cf56,4,1,7540,Thu Mar 14 2019 10:31:10 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,3,0.5,1,0.125,5c71a0068e48570001f9cf56,5,1,9086,Thu Mar 14 2019 10:31:21 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.633333333,0.55,0.600953038,0.633333333
brokenbar,trend,3,0.5,-1,0.125,5c71a0068e48570001f9cf56,6,1,38291,Thu Mar 14 2019 10:32:01 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.916666667,1,0.955462541,0.916666667
bottomgradbar,trend,3,0,1,0.25,5c71a0068e48570001f9cf56,7,1,5786,Thu Mar 14 2019 10:32:08 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.716666667,0.55,0.633107322,0.716666667
bar,trend,3,0,-1,0.25,5c71a0068e48570001f9cf56,8,1,6196,Thu Mar 14 2019 10:32:16 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.833333333,1,0.916801949,0.833333333
brokenbar,trend,3,0.5,-1,0.25,5c71a0068e48570001f9cf56,9,,36283,Thu Mar 14 2019 10:32:56 GMT-0400 (Eastern Daylight Time),-1,4,1,1,0.833333333,1,0.927618697,0.833333333
bottomgradbar,trend,3,0.25,-1,0.25,5c71a0068e48570001f9cf56,10,,6355,Thu Mar 14 2019 10:33:04 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.833333333,1,0.900444675,0.833333333
bottomgradbar,trend,2,0.25,1,0.25,5c71a0068e48570001f9cf56,11,,5174,Thu Mar 14 2019 10:33:11 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.675,0.55,0.675,
brokenbar,trend,2,0.5,-1,0.125,5c71a0068e48570001f9cf56,12,,5424,Thu Mar 14 2019 10:33:19 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,1,0.125,5c71a0068e48570001f9cf56,13,,3864,Thu Mar 14 2019 10:33:24 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,1,0.25,5c71a0068e48570001f9cf56,14,,7069,Thu Mar 14 2019 10:33:33 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,3,0.5,-1,0.125,5c71a0068e48570001f9cf56,15,,4542,Thu Mar 14 2019 10:33:40 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.916666667,1,0.95861834,0.916666667
bottomgradbar,trend,2,0.5,-1,0.125,5c71a0068e48570001f9cf56,16,,7990,Thu Mar 14 2019 10:33:50 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
bar,trend,2,0.25,-1,0.25,5c71a0068e48570001f9cf56,17,,7534,Thu Mar 14 2019 10:34:11 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0.25,-1,0.125,5c71a0068e48570001f9cf56,18,,22099,Thu Mar 14 2019 10:34:34 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
brokenbar,trend,3,0.25,-1,0.25,5c71a0068e48570001f9cf56,19,,2550,Thu Mar 14 2019 10:34:38 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.833333333,1,0.901313448,0.833333333
brokenbar,trend,2,0.5,-1,0.25,5c71a0068e48570001f9cf56,20,,2619,Thu Mar 14 2019 10:34:41 GMT-0400 (Eastern Daylight Time),-1,4,1,1,0.875,1,0.875,
bottomgradbar,trend,3,0.25,-1,0.125,5c71a0068e48570001f9cf56,21,,3213,Thu Mar 14 2019 10:34:46 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.916666667,1,0.954108753,0.916666667
bar,trend,3,0.5,1,0.25,5c71a0068e48570001f9cf56,22,,6092,Thu Mar 14 2019 10:34:53 GMT-0400 (Eastern Daylight Time),1,4,1,0.55,0.716666667,0.55,0.617222932,0.716666667
brokenbar,trend,3,0.5,-1,0.125,5c71a0068e48570001f9cf56,23,,3251,Thu Mar 14 2019 10:34:58 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.916666667,1,0.963931073,0.916666667
bar,trend,3,0,1,0.125,5c71a0068e48570001f9cf56,24,,4410,Thu Mar 14 2019 10:35:16 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.584431827,0.633333333
bottomgradbar,trend,2,0.25,-1,0.125,5c71a0068e48570001f9cf56,25,,3586,Thu Mar 14 2019 10:35:20 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bar,trend,2,0,-1,0.125,5c71a0068e48570001f9cf56,26,,3294,Thu Mar 14 2019 10:35:24 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
bar,trend,3,0,1,0.25,5c71a0068e48570001f9cf56,27,,6214,Thu Mar 14 2019 10:35:32 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.716666667,0.55,0.652869581,0.716666667
brokenbar,trend,3,0.25,1,0.125,5c71a0068e48570001f9cf56,28,,2883,Thu Mar 14 2019 10:35:36 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.597493863,0.633333333
bottomgradbar,trend,3,0,1,0.125,5c71a0068e48570001f9cf56,29,,3309,Thu Mar 14 2019 10:35:40 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.599654747,0.633333333
bar,trend,3,0.25,1,0.125,5c71a0068e48570001f9cf56,30,,7777,Thu Mar 14 2019 10:35:48 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.5996994,0.633333333
bar,trend,2,0.5,-1,0.125,5c71a0068e48570001f9cf56,31,,3555,Thu Mar 14 2019 10:35:53 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.9375,1,0.9375,
bar,trend,3,0.25,1,0.25,5c71a0068e48570001f9cf56,32,,3643,Thu Mar 14 2019 10:35:57 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.716666667,0.55,0.623415646,0.716666667
brokenbar,trend,2,0,-1,0.125,5c71a0068e48570001f9cf56,33,,2777,Thu Mar 14 2019 10:36:01 GMT-0400 (Eastern Daylight Time),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0.25,1,0.25,5c71a0068e48570001f9cf56,34,,4044,Thu Mar 14 2019 10:36:06 GMT-0400 (Eastern Daylight Time),1,3,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.5,1,0.125,5c71a0068e48570001f9cf56,35,,5774,Thu Mar 14 2019 10:36:13 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.633333333,0.55,0.601271372,0.633333333
bottomgradbar,trend,3,0.5,1,0.25,5c71a0068e48570001f9cf56,36,,2926,Thu Mar 14 2019 10:36:17 GMT-0400 (Eastern Daylight Time),1,4,1,0.55,0.716666667,0.55,0.623838173,0.716666667
bar,trend,2,0.5,-1,0.25,5c71a0068e48570001f9cf56,37,,4793,Thu Mar 14 2019 10:36:23 GMT-0400 (Eastern Daylight Time),-1,5,1,1,0.875,1,0.875,
bar,trend,2,0,-1,0.25,5c71a0068e48570001f9cf56,38,,3707,Thu Mar 14 2019 10:36:27 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
brokenbar,trend,2,0,-1,0.25,5c71a0068e48570001f9cf56,39,,2927,Thu Mar 14 2019 10:36:31 GMT-0400 (Eastern Daylight Time),-1,3,1,1,0.875,1,0.875,
bottomgradbar,trend,2,0,1,0.125,5c71a0068e48570001f9cf56,40,,3290,Thu Mar 14 2019 10:36:35 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0.5,-1,0.25,5c71a0068e48570001f9cf56,41,,3886,Thu Mar 14 2019 10:36:40 GMT-0400 (Eastern Daylight Time),-1,5,1,1,0.875,1,0.875,
brokenbar,trend,3,0,1,0.125,5c71a0068e48570001f9cf56,42,,3666,Thu Mar 14 2019 10:36:45 GMT-0400 (Eastern Daylight Time),1,1,1,0.55,0.633333333,0.55,0.589238817,0.633333333
bottomgradbar,trend,3,0,-1,0.25,5c71a0068e48570001f9cf56,43,,2977,Thu Mar 14 2019 10:36:49 GMT-0400 (Eastern Daylight Time),-1,2,1,1,0.833333333,1,0.914552837,0.833333333
brokenbar,trend,3,0,1,0.25,5c71a0068e48570001f9cf56,44,,8185,Thu Mar 14 2019 10:36:58 GMT-0400 (Eastern Daylight Time),1,2,1,0.55,0.716666667,0.55,0.628610961,0.716666667
bar,trend,2,0.5,1,0.25,5c7e4b8a137b9900166d8eda,1,1,30851,Thu Mar 14 2019 14:35:50 GMT 0000 (GMT),1,3,1,0.55,0.675,0.55,0.675,
bottomgradbar,trend,2,0,1,0.125,5c7e4b8a137b9900166d8eda,2,1,20716,Thu Mar 14 2019 14:36:13 GMT 0000 (GMT),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,-1,0.125,5c7e4b8a137b9900166d8eda,3,1,13265,Thu Mar 14 2019 14:36:29 GMT 0000 (GMT),-1,1,1,1,0.9375,1,0.9375,
brokenbar,trend,2,0,-1,0.25,5c7e4b8a137b9900166d8eda,4,1,13131,Thu Mar 14 2019 14:36:44 GMT 0000 (GMT),-1,2,1,1,0.875,1,0.875,
bar,trend,3,0,-1,0.25,5c7e4b8a137b9900166d8eda,5,1,14464,Thu Mar 14 2019 14:37:01 GMT 0000 (GMT),-1,2,1,1,0.833333333,1,0.925425775,0.833333333
bar,trend,2,0.5,1,0.125,5c7e4b8a137b9900166d8eda,6,1,9967,Thu Mar 14 2019 14:37:13 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,3,0.5,-1,0.25,5c7e4b8a137b9900166d8eda,7,1,8104,Thu Mar 14 2019 14:37:23 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.915740146,0.833333333
brokenbar,trend,2,0.5,1,0.125,5c7e4b8a137b9900166d8eda,8,1,14447,Thu Mar 14 2019 14:37:39 GMT 0000 (GMT),1,2,1,0.55,0.6125,0.55,0.6125,
bar,trend,3,0.5,1,0.25,5c7e4b8a137b9900166d8eda,9,,8151,Thu Mar 14 2019 14:37:49 GMT 0000 (GMT),1,3,1,0.55,0.716666667,0.55,0.621070751,0.716666667
bottomgradbar,trend,3,0.5,1,0.125,5c7e4b8a137b9900166d8eda,10,,10351,Thu Mar 14 2019 14:38:01 GMT 0000 (GMT),1,2,1,0.55,0.633333333,0.55,0.591613043,0.633333333
brokenbar,trend,3,0,1,0.25,5c7e4b8a137b9900166d8eda,11,,9355,Thu Mar 14 2019 14:38:12 GMT 0000 (GMT),1,2,1,0.55,0.716666667,0.55,0.627273595,0.716666667
brokenbar,trend,2,0,1,0.25,5c7e4b8a137b9900166d8eda,12,,8934,Thu Mar 14 2019 14:38:23 GMT 0000 (GMT),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,3,0.5,-1,0.125,5c7e4b8a137b9900166d8eda,13,,9850,Thu Mar 14 2019 14:38:34 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.96650611,0.916666667
brokenbar,trend,3,0.5,-1,0.125,5c7e4b8a137b9900166d8eda,14,,8201,Thu Mar 14 2019 14:38:44 GMT 0000 (GMT),-1,2,1,1,0.916666667,1,0.953878608,0.916666667
bottomgradbar,trend,3,0.5,-1,0.25,5c7e4b8a137b9900166d8eda,15,,9035,Thu Mar 14 2019 14:38:55 GMT 0000 (GMT),-1,3,1,1,0.833333333,1,0.934869774,0.833333333
bar,trend,2,0,1,0.125,5c7e4b8a137b9900166d8eda,16,,6134,Thu Mar 14 2019 14:39:03 GMT 0000 (GMT),1,1,1,0.55,0.6125,0.55,0.6125,
bottomgradbar,trend,2,0,1,0.25,5c7e4b8a137b9900166d8eda,17,,7018,Thu Mar 14 2019 14:39:12 GMT 0000 (GMT),1,2,1,0.55,0.675,0.55,0.675,
bar,trend,2,0.5,-1,0.125,5c7e4b8a137b9900166d8eda,18,,7033,Thu Mar 14 2019 14:39:20 GMT 0000 (GMT),-1,2,1,1,0.9375,1,0.9375,
bottomgradbar,trend,3,0.25,1,0.25,5c7e4b8a137b9900166d8eda,19,,11567,Thu Mar 14 2019 14:39:34 GMT 0000 (GMT),1,2,1,0.55,0.716666667,0.55,0.633144527,0.716666667
bar,trend,3,0,1,0.125,5c7e4b8a137b9900166d8eda,20,,6800,Thu Mar 14 2019 14:39:43 GMT 0000 (GMT),1,1,1,0.55,0.633333333,0.55,0.600773467,0.633333333
bar,trend,2,0,-1,0.25,5c7e4b8a137b9900166d8eda,21,,7421,Thu Mar 14 2019 14:39:52 GMT 0000 (GMT),-1,2,1,1,0.875,1,0.875,
